id_pedido;id_produto;quantidade;preco_unitario;desconto
4232;6;3;215.02;0.22
4232;8;5;340.92;0.07
4232;4;1;164.86;0.28
4232;1;6;622.69;0.21
4232;1;3;514.35;0.04
4233;4;10;671.24;0.24
4233;9;10;787.68;0.17
4233;5;9;77.26;0.06
4233;3;6;572.2;0.16
4234;7;3;262.39;0.04
4234;4;9;580.7;0.07
4234;1;8;73.42;0.01
4234;4;8;156.87;0.11
4234;8;3;65.56;0.25
4235;3;2;343.39;0.15
4235;4;8;360.76;0.01
4235;7;4;459.5;0.18
4236;4;3;743.53;0.22
4236;2;3;13.34;0.04
4236;7;6;53.4;0.01
4236;6;5;999.63;0.04
4237;5;2;686.03;0.2
4237;3;5;686.55;0.13
4237;10;2;49.52;0.21
4238;4;1;848.79;0.04
4238;5;2;614.42;0.2
4238;7;4;238.69;0.05
4238;4;4;714.61;0.1
4238;5;3;594.15;0.29
4239;6;7;731.2;0.02
4239;9;2;129.32;0.05
4239;2;2;234.08;0.3
4240;8;8;757.51;0.29
4240;1;7;374.06;0.07
4240;10;1;315.12;0.2
4241;3;4;365.34;0.2
4241;7;8;318.15;0.08
4241;3;6;151.06;0.02
4242;10;6;356.39;0.22
4242;2;3;919.93;0.26
4243;8;7;262.35;0.19
4243;4;7;267.85;0.13
4244;6;7;693.74;0.21
4244;6;10;639.44;0.12
4244;10;5;191.28;0.0
4244;10;5;165.56;0.07
4245;9;2;854.52;0.22
4245;3;5;968.17;0.06
4245;3;8;866.86;0.1
4246;10;5;590.85;0.09
4246;6;9;581.07;0.1
4246;10;6;418.91;0.29
4247;5;9;140.17;0.26
4247;7;1;234.19;0.26
4247;8;2;53.0;0.16
4248;9;5;555.49;0.04
4248;3;3;103.48;0.28
4249;4;3;54.92;0.15
4249;2;10;866.8;0.16
4249;2;4;505.13;0.07
4249;5;6;971.48;0.28
4249;1;2;197.19;0.24
4250;5;9;671.05;0.27
4250;8;10;880.89;0.06
4250;10;2;900.94;0.0
4251;3;3;621.48;0.1
4252;5;10;232.45;0.25
4252;3;4;811.65;0.26
4252;3;6;738.29;0.19
4252;2;8;41.62;0.1
4253;9;4;565.59;0.06
4253;9;3;442.58;0.04
4254;8;10;648.75;0.01
4254;3;8;522.82;0.1
4254;2;3;668.36;0.21
4254;5;5;909.12;0.04
4254;1;7;495.76;0.01
4255;2;8;193.78;0.27
4256;8;7;994.17;0.1
4256;4;8;398.03;0.16
4256;2;4;85.96;0.3
4257;2;1;980.29;0.15
4257;6;7;132.72;0.26
4258;1;3;891.18;0.13
4258;8;1;559.84;0.0
4258;5;2;866.24;0.2
4259;4;4;626.63;0.14
4259;10;1;135.49;0.18
4259;6;3;194.41;0.03
4259;7;9;161.72;0.24
4260;10;9;102.82;0.21
4260;10;4;75.56;0.18
4261;7;7;516.88;0.21
4262;3;2;924.6;0.2
4262;8;6;674.93;0.22
4262;8;3;18.99;0.14
4262;5;9;745.76;0.29
4262;7;5;78.75;0.28
4263;8;4;567.49;0.13
4263;2;1;334.28;0.1
4263;10;6;125.08;0.02
4263;6;4;929.85;0.12
4263;9;7;487.45;0.05
4264;1;5;922.98;0.2
4264;3;9;424.86;0.14
4264;1;5;254.79;0.28
4264;1;10;958.82;0.03
4265;10;2;731.97;0.08
4265;4;10;441.91;0.19
4265;2;1;893.61;0.11
4265;6;8;801.86;0.16
4265;5;5;915.39;0.24
4266;1;2;516.97;0.2
4266;8;10;697.16;0.01
4266;1;8;119.95;0.19
4266;4;5;246.64;0.22
4266;9;1;311.92;0.02
4267;6;8;380.76;0.0
4267;8;1;495.2;0.22
4267;2;1;327.41;0.11
4267;8;3;146.25;0.12
4268;2;2;951.19;0.15
4269;10;10;351.81;0.28
4269;3;3;896.22;0.17
4270;4;8;506.95;0.08
4270;7;5;460.89;0.14
4271;4;2;712.85;0.18
4271;2;8;579.9;0.11
4271;8;1;720.54;0.29
4271;1;7;204.38;0.11
4272;8;8;426.74;0.21
4272;3;3;53.09;0.28
4272;10;2;668.16;0.1
4273;4;8;476.51;0.07
4273;4;6;201.4;0.19
4273;5;4;246.84;0.02
4273;9;6;22.63;0.2
4274;5;2;736.93;0.22
4274;3;10;402.76;0.03
4274;8;7;503.53;0.28
4274;2;6;855.02;0.27
4275;9;9;505.54;0.26
4275;6;10;836.76;0.17
4275;6;6;75.86;0.28
4275;5;6;486.58;0.25
4276;3;9;426.6;0.19
4276;10;1;467.78;0.06
4276;10;1;549.01;0.27
4276;2;4;156.13;0.08
4277;3;5;70.1;0.14
4277;1;5;791.7;0.19
4277;9;5;725.13;0.22
4277;7;10;994.57;0.21
4277;2;5;627.34;0.22
4278;7;3;609.87;0.22
4278;4;10;753.82;0.1
4278;9;7;651.41;0.24
4278;2;2;743.88;0.11
4278;3;5;645.35;0.07
4279;2;7;659.92;0.1
4280;10;9;729.44;0.23
4280;6;10;299.81;0.07
4280;8;2;837.92;0.26
4280;6;7;810.88;0.1
4281;1;1;93.64;0.14
4281;1;1;891.14;0.08
4282;2;1;728.25;0.25
4282;8;5;746.66;0.16
4282;2;1;694.92;0.16
4283;9;4;791.69;0.27
4283;9;3;35.58;0.29
4283;6;4;776.61;0.28
4283;10;1;893.39;0.03
4283;5;3;142.76;0.22
4284;5;10;855.29;0.25
4284;10;6;178.45;0.28
4285;8;2;608.9;0.24
4285;4;3;426.18;0.1
4285;6;3;257.3;0.13
4285;7;2;177.59;0.25
4285;6;5;992.52;0.17
4286;9;4;558.13;0.28
4287;10;4;624.79;0.1
4287;5;3;441.13;0.16
4287;8;5;876.9;0.16
4288;10;6;121.64;0.05
4288;3;7;924.27;0.25
4288;6;10;855.82;0.14
4288;9;7;594.02;0.16
4288;2;6;977.55;0.19
4289;1;1;800.63;0.05
4289;7;10;771.6;0.16
4289;1;9;641.45;0.05
4290;10;10;775.1;0.2
4290;10;10;520.54;0.16
4290;7;4;714.12;0.21
4291;9;2;626.13;0.05
4291;5;3;553.67;0.13
4292;3;9;813.83;0.03
4292;10;7;183.05;0.02
4292;5;6;648.24;0.23
4292;8;3;931.33;0.26
4292;5;7;365.21;0.16
4293;3;9;760.18;0.08
4293;9;8;907.08;0.06
4293;6;8;23.45;0.18
4294;1;4;343.41;0.05
4294;1;6;768.68;0.23
4294;2;4;606.39;0.18
4294;10;3;17.66;0.07
4295;6;7;503.92;0.01
4295;6;1;158.9;0.3
4295;4;7;597.11;0.23
4296;1;7;770.67;0.14
4296;7;6;520.43;0.22
4296;8;2;486.1;0.13
4297;1;8;483.68;0.18
4297;5;5;856.09;0.17
4297;5;2;775.36;0.15
4297;3;7;381.73;0.02
4297;10;5;837.93;0.08
4298;7;10;474.38;0.27
4298;9;5;750.04;0.26
4298;4;8;99.01;0.07
4298;4;10;971.43;0.28
4299;3;4;744.27;0.21
4299;9;8;814.27;0.1
4299;8;2;354.17;0.01
4300;5;1;742.11;0.06
4300;6;3;992.68;0.23
4300;2;2;214.58;0.01
4300;2;9;782.18;0.03
4300;3;10;363.85;0.2
4301;5;3;880.74;0.21
4301;6;7;362.31;0.07
4301;5;6;471.49;0.29
4301;8;5;645.42;0.22
4301;10;1;598.24;0.23
4302;3;5;147.38;0.26
4302;2;2;730.17;0.22
4302;8;3;842.44;0.07
4303;8;6;907.76;0.24
4304;5;5;96.46;0.27
4305;5;10;492.62;0.28
4305;5;9;458.8;0.01
4306;10;10;308.81;0.23
4307;10;2;26.66;0.13
4308;8;1;957.72;0.25
4308;4;10;252.2;0.16
4308;7;5;599.62;0.13
4308;4;6;195.29;0.27
4308;8;9;971.34;0.05
4309;5;6;209.58;0.21
4309;2;5;644.85;0.01
4309;3;7;796.13;0.1
4309;3;7;29.59;0.28
4309;1;5;221.05;0.26
4310;3;2;923.13;0.11
4310;3;8;474.22;0.2
4310;1;8;501.4;0.06
4311;6;9;997.1;0.06
4311;5;5;976.69;0.12
4311;7;9;152.92;0.28
4312;6;2;443.9;0.23
4312;4;4;423.37;0.02
4312;6;9;531.03;0.11
4312;6;7;986.86;0.26
4312;7;5;206.87;0.11
4313;9;3;981.18;0.28
4313;2;5;334.9;0.28
4313;3;9;608.37;0.09
4314;4;7;12.48;0.29
4314;5;6;979.92;0.12
4314;9;9;636.61;0.06
4314;3;3;808.37;0.11
4314;6;3;576.01;0.24
4315;10;6;353.82;0.23
4316;3;5;224.92;0.12
4316;3;3;115.31;0.1
4316;4;9;727.18;0.03
4317;7;4;933.42;0.05
4318;4;2;532.38;0.02
4318;8;8;199.08;0.09
4319;9;1;297.88;0.02
4319;7;10;651.26;0.06
4319;4;5;542.79;0.26
4320;1;4;812.71;0.06
4320;7;1;79.13;0.19
4320;8;2;532.05;0.02
4320;4;3;258.29;0.04
4320;4;7;778.95;0.13
4321;8;6;228.11;0.16
4321;3;6;716.6;0.3
4321;10;3;538.33;0.02
4321;7;7;619.0;0.1
4321;5;3;755.74;0.28
4322;7;5;269.71;0.18
4322;5;2;118.13;0.09
4323;3;5;123.86;0.09
4323;4;7;360.87;0.21
4323;1;4;382.42;0.08
4323;6;5;677.69;0.13
4323;1;4;812.04;0.26
4324;1;3;261.63;0.25
4325;4;7;201.7;0.19
4325;8;8;490.97;0.17
4325;10;4;880.17;0.17
4325;2;1;219.29;0.06
4325;5;10;552.44;0.25
4326;1;2;697.17;0.19
4326;2;8;324.81;0.23
4327;4;7;430.14;0.17
4327;3;8;809.4;0.02
4327;10;4;75.97;0.22
4327;4;5;407.3;0.25
4328;7;8;601.5;0.26
4328;1;5;61.83;0.1
4328;2;9;730.0;0.24
4328;4;10;72.38;0.25
4329;7;5;838.04;0.04
4330;2;6;301.87;0.07
4330;6;3;384.92;0.17
4330;9;4;258.38;0.12
4330;3;3;271.49;0.23
4331;2;3;975.28;0.02
4331;9;8;406.64;0.22
4331;3;4;175.6;0.09
4331;1;8;775.95;0.23
4331;9;4;794.41;0.2
4332;5;2;330.33;0.15
4332;5;7;875.71;0.19
4333;7;9;25.91;0.17
4334;9;10;228.51;0.27
4334;7;1;369.0;0.1
4334;5;10;194.12;0.09
4334;7;2;927.26;0.09
4335;6;8;242.03;0.0
4335;9;9;170.59;0.02
4335;7;3;513.4;0.09
4335;2;7;847.37;0.08
4335;9;6;830.12;0.1
4336;9;4;851.91;0.03
4336;10;4;202.42;0.28
4336;8;9;665.85;0.14
4336;7;1;230.4;0.11
4336;6;8;777.65;0.25
4337;7;4;961.96;0.06
4337;9;4;45.05;0.08
4337;1;6;639.03;0.19
4338;1;1;500.42;0.22
4338;7;7;828.48;0.28
4338;6;9;19.65;0.26
4339;3;7;162.73;0.25
4339;8;4;131.96;0.21
4340;4;6;137.08;0.09
4341;10;8;547.16;0.05
4341;4;5;645.25;0.18
4341;7;6;877.43;0.15
4341;3;6;92.89;0.26
4342;7;7;243.92;0.24
4342;10;7;566.17;0.13
4342;9;1;630.54;0.21
4342;3;4;41.41;0.01
4343;7;6;562.14;0.09
4343;2;10;501.18;0.25
4343;1;5;792.92;0.26
4343;6;2;234.92;0.19
4343;5;6;809.89;0.2
4344;7;9;383.05;0.14
4344;4;4;913.21;0.24
4344;2;4;883.83;0.11
4344;7;7;772.24;0.22
4345;8;6;20.59;0.06
4345;1;2;391.43;0.24
4346;5;10;247.68;0.21
4346;4;2;35.02;0.27
4346;7;1;858.87;0.12
4347;6;4;319.75;0.3
4347;1;8;48.67;0.14
4347;2;7;320.41;0.21
4347;9;10;320.81;0.24
4347;10;9;776.17;0.03
4348;9;1;310.21;0.03
4349;5;8;420.52;0.03
4349;7;6;779.43;0.23
4349;5;7;876.56;0.17
4349;1;2;218.08;0.15
4349;5;8;526.96;0.06
4350;10;2;502.2;0.22
4350;2;3;409.75;0.02
4350;4;1;899.57;0.05
4350;4;3;748.19;0.26
4351;5;5;408.62;0.03
4351;3;10;131.4;0.01
4352;9;8;42.31;0.04
4353;9;6;465.91;0.23
4353;8;4;783.61;0.16
4353;6;2;315.34;0.23
4353;4;1;984.8;0.23
4353;8;1;757.95;0.23
4354;9;1;263.43;0.2
4354;4;2;515.88;0.21
4354;3;10;652.86;0.03
4354;7;2;384.67;0.2
4355;9;9;498.81;0.18
4355;4;2;551.0;0.17
4355;3;4;148.77;0.23
4355;4;4;967.28;0.16
4355;8;3;316.23;0.21
4356;1;4;497.5;0.24
4357;4;5;986.33;0.11
4357;1;4;368.34;0.02
4357;3;1;176.9;0.0
4357;8;10;536.59;0.16
4358;5;7;553.9;0.15
4358;3;6;352.27;0.27
4358;4;5;50.66;0.27
4359;8;2;775.61;0.03
4360;10;10;49.61;0.2
4360;8;9;931.46;0.12
4360;8;8;278.31;0.16
4361;10;4;380.88;0.26
4361;6;4;416.29;0.0
4361;2;7;625.53;0.03
4362;9;6;881.43;0.21
4362;6;6;992.46;0.28
4362;8;5;554.44;0.28
4362;5;10;298.38;0.28
4363;4;1;595.56;0.3
4363;8;2;960.57;0.29
4363;5;9;257.52;0.21
4363;10;4;641.45;0.14
4363;4;4;57.07;0.29
4364;8;2;437.0;0.27
4364;5;10;819.33;0.08
4364;5;6;826.57;0.1
4364;9;3;49.18;0.07
4364;4;3;16.61;0.23
4365;8;10;672.26;0.05
4365;6;7;69.51;0.3
4366;9;4;116.79;0.09
4367;3;8;570.61;0.14
4368;1;8;160.28;0.26
4368;10;7;116.77;0.2
4368;6;3;25.83;0.2
4368;6;4;12.23;0.2
4369;6;8;738.99;0.29
4369;5;10;641.82;0.19
4369;5;10;187.57;0.01
4369;5;1;671.35;0.08
4370;9;8;894.09;0.01
4370;8;5;103.17;0.11
4371;6;10;47.15;0.01
4371;5;6;98.03;0.11
4372;6;5;678.79;0.2
4372;3;4;936.5;0.24
4372;7;8;990.44;0.1
4373;1;9;803.19;0.22
4373;1;2;178.19;0.04
4374;6;8;103.54;0.13
4374;8;9;287.31;0.18
4374;3;1;924.23;0.19
4374;6;2;99.96;0.15
4374;5;2;910.09;0.16
4375;9;8;614.58;0.24
4375;4;3;407.36;0.08
4375;5;10;432.89;0.25
4376;7;9;724.1;0.17
4376;5;5;520.17;0.02
4377;5;2;244.94;0.14
4377;4;7;461.38;0.02
4377;6;7;89.54;0.06
4377;2;7;205.55;0.05
4377;2;5;216.98;0.13
4378;9;5;353.34;0.24
4378;2;3;392.18;0.13
4378;4;1;947.16;0.1
4378;7;2;725.15;0.07
4378;10;3;551.16;0.28
4379;3;5;315.7;0.24
4379;8;9;392.29;0.06
4379;10;2;705.8;0.21
4380;7;3;80.34;0.19
4380;7;3;240.19;0.04
4380;4;5;12.23;0.2
4381;7;2;932.61;0.16
4381;8;3;975.99;0.2
4381;8;7;256.95;0.09
4381;4;7;380.4;0.22
4381;4;7;669.47;0.02
4382;2;2;471.83;0.25
4382;6;3;675.86;0.2
4382;5;10;921.59;0.22
4382;1;2;356.86;0.11
4383;8;10;847.63;0.03
4383;6;7;597.12;0.03
4383;9;6;484.72;0.24
4384;1;6;831.96;0.27
4385;9;5;399.66;0.03
4385;9;10;149.8;0.26
4385;4;7;877.38;0.16
4385;4;3;70.73;0.0
4386;10;1;781.41;0.18
4387;8;4;294.31;0.06
4387;9;9;216.72;0.07
4388;7;9;629.11;0.13
4388;8;2;44.0;0.22
4388;3;1;255.17;0.16
4389;3;7;367.79;0.23
4389;4;9;769.69;0.29
4389;7;1;486.16;0.27
4390;2;10;242.92;0.05
4390;8;6;250.52;0.25
4390;9;1;427.72;0.01
4390;9;7;484.57;0.01
4390;10;7;102.48;0.19
4391;7;10;43.8;0.07
4391;2;6;560.52;0.01
4391;10;6;942.9;0.0
4392;8;2;761.22;0.2
4393;6;9;75.05;0.15
4393;2;8;264.62;0.19
4393;3;10;734.4;0.03
4393;6;6;804.33;0.21
4394;7;6;70.2;0.16
4394;3;7;950.77;0.25
4395;3;3;773.05;0.08
4395;8;1;595.82;0.0
4395;1;1;100.72;0.01
4395;6;4;690.34;0.11
4396;5;6;696.93;0.13
4397;7;6;553.49;0.29
4397;9;9;110.57;0.23
4398;1;4;923.57;0.01
4398;5;3;515.33;0.29
4398;6;6;973.81;0.29
4398;10;6;399.23;0.07
4398;1;1;336.83;0.1
4399;4;5;317.07;0.26
4399;8;7;66.89;0.12
4399;8;10;504.3;0.14
4400;7;6;767.14;0.23
4400;7;5;28.23;0.25
4400;6;10;578.37;0.04
4401;8;4;858.2;0.2
4401;2;9;299.17;0.09
4401;1;4;898.2;0.08
4401;2;1;557.45;0.17
4401;8;8;32.96;0.02
4402;4;8;732.86;0.14
4403;5;1;590.07;0.01
4403;10;9;830.92;0.1
4403;2;3;633.38;0.17
4403;4;1;880.9;0.12
4403;7;6;43.42;0.28
4404;2;3;851.45;0.17
4405;9;1;593.66;0.27
4405;8;4;318.14;0.05
4406;1;10;303.08;0.28
4406;9;3;657.88;0.19
4406;1;9;358.06;0.14
4406;8;2;384.48;0.04
4407;1;7;823.61;0.1
4407;9;10;684.07;0.22
4407;7;8;865.93;0.15
4407;8;10;897.42;0.01
4408;4;1;250.98;0.17
4408;8;9;578.34;0.17
4408;7;8;266.44;0.29
4408;8;2;255.52;0.02
4408;8;9;911.67;0.17
4409;9;10;275.35;0.04
4409;3;4;616.43;0.11
4409;4;5;347.93;0.24
4410;6;6;891.68;0.17
4410;8;8;158.53;0.02
4410;8;5;103.87;0.03
4410;5;5;428.37;0.2
4410;9;10;67.22;0.09
4411;10;9;13.06;0.2
4411;5;4;554.26;0.08
4411;6;4;957.87;0.14
4412;6;6;848.14;0.11
4412;10;1;889.49;0.04
4412;5;1;445.53;0.28
4412;4;8;582.14;0.26
4412;1;3;798.45;0.21
4413;2;8;305.05;0.28
4413;7;9;30.37;0.14
4413;10;3;987.27;0.25
4413;10;1;116.79;0.19
4413;7;2;156.04;0.26
4414;7;6;611.65;0.15
4414;9;8;99.51;0.23
4414;7;2;616.74;0.11
4414;3;5;789.04;0.14
4415;10;6;376.12;0.14
4415;2;7;30.63;0.25
4415;9;10;390.94;0.22
4416;6;4;962.77;0.05
4416;4;9;320.55;0.12
4416;10;4;427.64;0.12
4416;9;2;782.46;0.04
4417;1;9;122.62;0.29
4417;5;7;175.28;0.24
4417;1;9;595.16;0.13
4418;3;10;300.1;0.22
4418;2;5;814.99;0.18
4419;2;8;750.29;0.22
4419;5;9;230.92;0.17
4420;10;9;303.37;0.24
4420;8;8;21.22;0.2
4421;7;6;203.87;0.0
4422;2;1;879.33;0.29
4422;8;7;689.04;0.23
4422;9;10;43.64;0.1
4422;6;4;148.58;0.16
4423;10;1;172.83;0.22
4423;1;8;556.37;0.07
4423;5;10;350.97;0.29
4423;2;1;24.13;0.25
4424;10;10;865.7;0.1
4424;7;8;148.86;0.07
4425;6;7;513.02;0.08
4425;6;7;239.04;0.29
4425;1;4;833.9;0.22
4425;2;4;864.12;0.18
4425;1;10;889.1;0.03
4426;3;4;751.1;0.01
4426;4;4;669.42;0.15
4426;2;10;88.49;0.17
4426;1;9;248.56;0.16
4427;1;4;484.75;0.12
4427;3;6;618.54;0.15
4427;3;5;773.06;0.23
4428;7;9;546.85;0.08
4428;2;8;655.42;0.27
4428;5;5;572.06;0.21
4428;7;8;343.13;0.13
4429;7;2;26.55;0.1
4429;4;1;859.81;0.21
4429;10;10;334.67;0.17
4429;1;1;721.52;0.01
4430;4;8;689.43;0.25
4430;5;7;675.99;0.17
4430;9;5;100.72;0.12
4431;1;2;141.49;0.02
4431;10;3;581.43;0.27
4432;3;1;608.25;0.21
4432;3;9;121.61;0.04
4433;3;5;533.87;0.03
4433;5;3;554.6;0.23
4433;4;9;128.23;0.17
4434;1;10;345.55;0.26
4434;4;4;424.64;0.24
4434;3;7;563.52;0.18
4434;5;4;636.92;0.06
4435;8;3;727.4;0.17
4435;7;7;620.28;0.04
4435;4;1;321.36;0.23
4435;1;10;84.79;0.19
4436;1;1;942.48;0.25
4436;5;10;35.7;0.16
4437;5;9;307.48;0.23
4438;9;6;492.59;0.3
4438;9;3;393.73;0.19
4439;5;8;908.64;0.09
4439;8;10;806.91;0.1
4439;8;5;833.92;0.1
4440;10;1;487.78;0.18
4441;2;3;562.99;0.02
4442;10;7;639.86;0.17
4442;10;7;772.11;0.13
4442;6;7;522.64;0.03
4443;7;9;325.52;0.19
4443;3;5;76.3;0.1
4443;4;6;956.02;0.2
4443;3;1;672.78;0.2
4443;4;10;809.1;0.26
4444;8;3;416.32;0.21
4444;2;10;130.58;0.04
4445;1;5;81.84;0.26
4445;10;2;111.4;0.23
4445;3;6;93.09;0.17
4445;6;1;828.42;0.06
4446;1;1;698.62;0.2
4446;9;2;209.98;0.13
4447;5;5;918.43;0.13
4447;9;4;450.54;0.22
4447;6;3;295.05;0.23
4448;3;9;145.34;0.12
4448;5;1;561.56;0.13
4448;7;8;910.56;0.19
4448;3;2;694.81;0.03
4449;8;6;748.14;0.23
4449;10;8;100.63;0.18
4449;2;2;430.33;0.17
4449;8;1;205.67;0.11
4449;9;7;471.17;0.2
4450;3;2;107.3;0.05
4450;7;2;302.09;0.29
4450;7;9;652.5;0.01
4451;6;3;268.24;0.28
4451;3;7;875.25;0.14
4452;9;10;361.4;0.06
4453;3;9;177.16;0.14
4453;5;8;52.52;0.2
4453;8;6;837.0;0.04
4454;8;2;379.46;0.11
4454;6;3;128.11;0.26
4454;7;10;756.31;0.11
4455;2;2;607.13;0.14
4455;7;1;618.77;0.06
4456;5;1;225.91;0.19
4456;9;1;164.86;0.18
4456;2;4;997.03;0.13
4456;3;5;109.3;0.25
4456;2;9;459.64;0.07
4457;2;3;920.3;0.16
4457;10;3;870.03;0.19
4458;1;2;254.75;0.12
4458;10;3;169.65;0.21
4459;9;9;540.65;0.29
4459;8;9;792.67;0.01
4459;2;8;811.33;0.0
4459;8;8;255.89;0.05
4459;9;9;966.86;0.06
4460;10;10;189.37;0.2
4460;7;2;256.76;0.05
4460;10;9;205.84;0.07
4460;2;9;463.43;0.03
4460;3;4;750.4;0.18
4461;10;1;55.56;0.02
4461;4;5;664.25;0.12
4461;7;9;265.37;0.12
4462;2;4;40.48;0.3
4463;6;2;967.5;0.19
4463;8;10;63.76;0.29
4464;2;8;715.65;0.18
4465;7;4;544.67;0.24
4465;4;4;323.68;0.26
4465;10;1;610.07;0.24
4465;8;6;717.91;0.17
4465;10;5;371.21;0.26
4466;7;2;211.6;0.06
4466;10;5;481.6;0.22
4466;10;8;453.03;0.2
4466;9;4;44.42;0.03
4466;5;1;289.43;0.0
4467;10;10;930.13;0.24
4467;10;8;509.19;0.21
4468;2;6;224.58;0.18
4468;1;1;552.16;0.09
4468;1;7;717.26;0.19
4469;7;9;815.82;0.01
4469;10;5;58.12;0.28
4470;2;2;890.89;0.08
4470;10;4;640.56;0.26
4470;9;7;640.9;0.01
4471;6;1;546.69;0.09
4471;7;3;471.88;0.02
4471;1;1;708.42;0.29
4471;5;1;774.64;0.15
4472;5;6;964.93;0.27
4472;9;3;959.77;0.18
4472;7;6;944.35;0.17
4473;5;10;169.17;0.14
4473;3;9;693.6;0.02
4474;5;6;748.06;0.12
4474;6;1;261.1;0.12
4475;2;8;156.44;0.16
4475;3;6;512.19;0.05
4475;9;7;51.46;0.16
4476;4;8;426.78;0.09
4477;5;6;622.93;0.09
4477;3;10;87.71;0.12
4477;9;4;619.6;0.12
4478;7;6;629.8;0.28
4478;2;6;17.5;0.21
4478;2;9;803.16;0.05
4478;10;8;431.03;0.16
4479;4;6;643.24;0.18
4479;10;7;328.94;0.2
4479;3;4;970.63;0.25
4479;3;2;549.25;0.16
4480;10;8;983.39;0.01
4481;6;6;610.78;0.18
4481;5;2;254.5;0.07
4481;1;10;537.96;0.09
4481;7;7;595.78;0.12
4482;5;3;516.34;0.15
4482;8;9;575.45;0.23
4483;2;7;778.31;0.24
4484;4;10;111.57;0.02
4485;4;9;927.46;0.07
4486;9;3;347.01;0.23
4486;9;8;965.77;0.08
4486;6;5;644.07;0.13
4487;6;10;432.97;0.04
4487;2;5;628.7;0.03
4487;4;2;436.96;0.06
4488;2;5;302.24;0.29
4489;9;2;568.29;0.07
4489;4;2;542.68;0.25
4489;9;4;774.62;0.28
4489;10;10;35.93;0.05
4490;1;2;720.97;0.26
4490;3;9;408.92;0.2
4491;7;8;377.47;0.15
4491;8;4;355.61;0.18
4492;2;4;195.62;0.03
4492;4;1;498.46;0.0
4492;10;8;34.53;0.15
4493;5;1;753.77;0.17
4493;6;9;450.06;0.03
4493;10;2;708.54;0.17
4493;4;5;971.77;0.23
4493;6;7;447.79;0.26
4494;3;3;432.5;0.05
4495;1;9;84.15;0.18
4495;3;9;405.32;0.15
4495;6;3;997.36;0.04
4495;10;7;797.37;0.15
4495;1;2;273.4;0.05
4496;4;4;352.53;0.04
4496;1;5;402.09;0.23
4497;6;5;72.26;0.29
4497;9;10;39.37;0.18
4497;10;5;953.82;0.27
4498;7;4;164.25;0.02
4498;8;3;907.99;0.27
4498;6;8;325.46;0.13
4499;6;3;14.94;0.16
4499;8;6;456.17;0.02
4499;7;4;321.13;0.14
4500;2;8;301.12;0.07
4500;5;6;65.52;0.29
4500;9;10;161.6;0.1
4501;2;6;475.38;0.18
4501;10;3;557.65;0.21
4501;9;4;747.75;0.09
4502;7;7;166.08;0.29
4503;6;9;608.56;0.27
4503;5;7;774.69;0.22
4503;2;10;549.09;0.17
4503;3;7;149.89;0.01
4503;5;6;442.41;0.09
4504;6;2;940.36;0.3
4504;10;3;832.27;0.14
4505;3;2;510.91;0.28
4505;10;9;176.29;0.23
4506;8;9;907.89;0.04
4506;2;3;660.81;0.14
4506;10;9;167.99;0.01
4507;4;6;609.71;0.17
4507;4;3;124.75;0.15
4507;10;4;466.26;0.19
4508;5;5;86.44;0.26
4508;9;3;909.07;0.09
4508;3;8;350.64;0.02
4509;7;3;638.24;0.3
4509;4;10;893.52;0.24
4509;7;1;65.45;0.14
4509;8;5;643.23;0.11
4510;4;9;172.89;0.07
4510;2;3;430.69;0.23
4511;1;8;355.63;0.07
4511;2;1;469.1;0.27
4511;1;4;335.06;0.09
4512;1;3;970.08;0.21
4512;6;9;634.03;0.09
4512;8;2;520.71;0.28
4512;9;7;37.62;0.21
4512;8;9;922.72;0.16
4513;7;2;259.41;0.04
4513;4;10;270.05;0.17
4513;4;5;115.04;0.26
4513;4;4;647.75;0.03
4514;8;7;119.54;0.1
4515;1;6;229.26;0.15
4515;1;10;663.91;0.01
4515;8;1;382.23;0.09
4515;6;9;387.66;0.25
4516;3;8;487.8;0.26
4516;7;9;860.83;0.07
4516;8;1;662.77;0.11
4516;4;1;816.26;0.06
4517;10;2;281.87;0.13
4517;7;3;240.9;0.27
4517;9;7;83.17;0.29
4517;9;7;972.48;0.08
4518;2;9;152.68;0.22
4518;9;10;771.02;0.2
4518;5;5;339.88;0.12
4518;6;9;530.27;0.04
4518;6;3;152.83;0.01
4519;10;10;624.16;0.24
4519;4;9;624.55;0.11
4520;5;9;155.12;0.28
4520;6;10;659.02;0.19
4520;7;4;29.93;0.28
4521;3;8;364.86;0.03
4521;7;10;592.47;0.03
4521;8;4;68.36;0.12
4521;5;3;504.04;0.12
4521;2;3;82.21;0.26
4522;1;6;649.55;0.29
4522;7;6;539.09;0.1
4522;7;2;655.57;0.26
4522;8;8;703.99;0.22
4522;6;9;704.42;0.17
4523;3;9;541.01;0.02
4523;1;2;498.78;0.17
4523;4;9;752.37;0.11
4524;4;4;227.48;0.24
4524;7;2;328.05;0.24
4524;1;9;155.0;0.3
4524;8;6;984.89;0.04
4525;5;10;279.23;0.28
4526;9;7;65.68;0.24
4526;1;2;377.43;0.15
4526;6;2;992.36;0.11
4526;5;10;102.4;0.28
4527;8;4;670.48;0.19
4527;10;2;388.46;0.29
4527;5;9;490.59;0.05
4527;4;10;652.26;0.04
4528;2;7;545.41;0.15
4528;3;5;790.63;0.22
4529;8;7;867.46;0.03
4529;2;6;155.13;0.04
